"","meta.name","author.year","meta.study.type","LogEta","VarLogEta","shapiro.pval","Mhat","Mhat.Lo","Mhat.Hi","Mhat.Pval","Analysis.Scale","Sval.Est","Sval.CI","Sval.Est.Num","Sval.CI.Num","Mhat.Worst","Mhat.Worst.Lo","Mhat.Worst.Hi","Mhat.Worst.Pval","group","group.pretty","discipline","Data.source","k.all","k.rc","k.affirm.rc","k.nonaffirm.rc","Qi.hif","Qi.lif","Qi.hif.diff","Psig.hif","Psig.lif","Psig.hif.diff","Psig.hif.RR","k.hif","k.lif","Qi.early","Qi.late","Qi.early.diff","Psig.early","Psig.late","Psig.early.diff","Psig.early.RR","k.early","k.late","meta.med.year","k.year.coded","Pdisaffirm.ratio","PZeroEst","logRR.hif","varlogRR.hif","logRR.first2","varlogRR.first2","excl.Pdisaffirm.ratio","excl.PZeroEst","excl.shapiro","excl.other"
"26","28085922","McEwan 2017","All randomized","-0.874343706233443","0.347844275799843","0.00129804352815932","0.721088493583954","0.475538537320418","0.96663844984749","1.19203032244997e-06","smd","Not possible","Not possible","Inf","Inf","0.201059646367199","-0.00125262480688623","0.403371917541285","0.0511960515104775","plos","PLOS One","soc","scraped","39","33","18","15","NaN","NaN","NaN",NA,NA,NA,NA,NA,NA,"0.358974358974359","0.521136521136521","-0.162162162162162","1","0.486486486486487","0.513513513513513","2.05555555555556","2","37","2007","39","1.95","0.0256410256410256",NA,NA,"0.593063722002963","0.0974937343358396","FALSE","FALSE","TRUE","FALSE"
"27","28700609","Lori 2016","Mixed","1.03430051253274","0.506735062428972","1.73849610550025e-05","0.392806915504398","0.272157040286603","0.513456790722193","6.0028215731478e-08","other","17.9953647324908","8.5925985336939","17.9953647324908","8.5925985336939","-0.162271653846046","-0.26537569799094","-0.0591676097011525","0.00499345999851641","plos","PLOS One","nat","author.contact","100","43","37","6","NaN","NaN","NaN",NA,NA,NA,NA,NA,NA,"NaN","NaN","NaN",NA,NA,NA,NA,NA,NA,NA,"0","30.6428571428571","0.02",NA,NA,NA,NA,"TRUE","FALSE","TRUE","FALSE"
"28","28700728","Huang 2017","All observational","0.508433359846782","0.312285352911039","0.882786874718704","0.315318202869155","0.187834452446135","0.442801953292175","1.58402241985378e-05","log.or","Not possible","4.55129902840548","Inf","4.55129902840548","0.00324680292680944","-0.192218413471304","0.198712019324923","0.972753041765392","plos","PLOS One","soc","scraped","126","42","14","28","NaN","NaN","NaN",NA,NA,NA,NA,NA,NA,"NaN","NaN","NaN",NA,NA,NA,NA,NA,NA,NA,"0","4.43181818181818","0.0317460317460317",NA,NA,NA,NA,"TRUE","FALSE","FALSE","FALSE"
"29","29293522","del-Pino-Casado 2018","All observational","1.08203121494631","0.68284815766761","0.115129148981444","0.391432050609603","0.342668975440038","0.440195125779168","0","z","Not possible","23.1725373835407","Inf","23.1725373835407","0.144464700042168","-0.0429183008862157","0.331847700970551","0.0804689516571542","plos","PLOS One","soc","scraped","46","43","40","3","NaN","NaN","NaN",NA,NA,NA,NA,NA,NA,"0.173913043478261","0.532114624505929","-0.358201581027668","1","0.886363636363636","0.113636363636364","1.12820512820513","2","44","2011.5","46","0","0",NA,NA,"-0.051959738930711","0.069760900140647","FALSE","FALSE","FALSE","FALSE"
"30","29360884","Adams 2018","All observational","0.171617246673582","0.174316754464099","0.25925776358994","0.0684538615110148","-0.0471763950463159","0.184084118068346","0.241727595941552","log-ratio","1.44391493289001","1.00006610529211","1.44391493289001","1.00006610529211","-0.210467490451148","-0.28620991172245","-0.134725069179845","1.72552470556475e-06","plos","PLOS One","med","author.contact","83","77","24","53","NaN","NaN","NaN",NA,NA,NA,NA,NA,NA,"0.451807228915663","0.511209394540186","-0.0594021656245232","0.5","0.607594936708861","-0.107594936708861","0.822916666666667","4","79","2008","83","16.4210526315789","0",NA,NA,"-0.23572233352107","0.777341772151899","TRUE","FALSE","FALSE","FALSE"
"31","29408858","Li 2018","All randomized","0.350421881457111","0.290277451607533","0.201530134267848","0.196121481919453","0.0921523049657058","0.300090658873199","0.000497901109892007","log.hr","8.1931690348492","2.25807828649553","8.1931690348492","2.25807828649553","-0.0290119340312016","-0.116005961077252","0.057982093014849","0.49194940141342","plos","PLOS One","med","public","50","39","17","22","NaN","NaN","NaN",NA,NA,NA,NA,NA,NA,"NaN","NaN","NaN",NA,NA,NA,NA,NA,NA,NA,"0","4.17857142857143","0.02",NA,NA,NA,NA,"TRUE","FALSE","FALSE","FALSE"
"32","29474359","Shi 2018","All randomized","0.697286846744288","0.417052317622336","0.0895825862246698","0.410926245214677","0.194671633027702","0.627180857401651","0.000549686420584949","log.rr","Not possible","9.18581927752395","Inf","9.18581927752395","0.0721615979477202","-0.0999766735991496","0.24429986949459","0.374166373238606","plos","PLOS One","med","author.contact","52","41","11","30","NaN","NaN","NaN",NA,NA,NA,NA,NA,NA,"NaN","NaN","NaN",NA,NA,NA,NA,NA,NA,NA,"0","0.975","0.0769230769230769",NA,NA,NA,NA,"FALSE","TRUE","FALSE","FALSE"
"33","30188907","Pietschnig 2018","All observational","0.0756350837190468","0.485273394181917","0.665970596121358","0.0877239904284875","0.0529428503328778","0.122505130524097","1.86577766723151e-05","z","Not possible","Not possible","Inf","Inf","0.0523990242951481","0.0236120194150272","0.0811860291752691","0.00108212322847745","plos","PLOS One","soc","public","78","31","5","26","NaN","NaN","NaN",NA,NA,NA,NA,NA,NA,"NaN","NaN","NaN",NA,NA,NA,NA,NA,NA,NA,"0","0.722222222222222","0",NA,NA,NA,NA,"FALSE","FALSE","FALSE","FALSE"
"34","Abstract rule learning","Rabagliati 2019","Unclear","1.250593246626","0.71005126062333","0.888561132339393","0.222140789792735","0.0300667404608509","0.41421483912462","0.0259743800972032","smd","8.24748049244005","1.75346710623168","8.24748049244005","1.75346710623168","-0.118261792400016","-0.245363254834834","0.00883967003480293","0.065715155769166","metalab","Metalab",NA,NA,"90","18","8","10","0.630409356725146","0.491873963515755","0.138535393209392",NA,NA,NA,NA,NA,NA,"0.509259259259259","0.505291005291005","0.00396825396825407","0.833333333333333","0.44047619047619","0.392857142857143","1.89189189189189","6","84","2010","90","6.1578947368421","0","-0.243823756551748","0.136146751622007","0.336472236621213","0.188095238095238","TRUE","FALSE","FALSE","FALSE"
"35","Abstract rule learning.sens",NA,NA,"2.81098778855777","0.722579135834479","0.555023692007566","0.200659163585218","0.0249996262050487","0.376318700965387","0.0273622090461574","smd","7.80365647942831","1.72907911580879","7.80365647942831","1.72907911580879","-0.11086775445266","-0.225289713979866","0.00355420507454524","0.0566384581539501","metalab.sens","Metalab (sens.)",NA,NA,"94","20","10","10","NaN","NaN","NaN",NA,NA,NA,NA,NA,NA,"NaN","NaN","NaN",NA,NA,NA,NA,NA,NA,NA,"0","5.75409836065574","0",NA,NA,NA,NA,"TRUE","FALSE","FALSE","FALSE"
