repName,scenName,Mu,T2,m,t2w,se,Nmax,hack,k,k.hacked,dp.k,dp.kAffirm,dp.kNonaffirm,MhatAll,MhatLoAll,MhatHiAll,MhatCoverAll,MhatPvalAll,MhatNaive,MhatLoNaive,MhatHiNaive,MhatCoverNaive,MhatPvalNaive,methName,MhatCorr,MhatLoCorr,MhatHiCorr,MhatCoverCorr,MhatPvalCorr,Mhat.UH,T2.UH,kAssumedHacked,meanHackedExp,meanHackedExpTrue,yiMeanAssumedHacked,yiCorrMeanAssumedHacked,yiMeanAssumedUnhacked,viMeanAssumedHacked
6,1,1,0.1,50,0.1,1,20,affirm,50,20,48,24,24,0.976681860328321,0.85526680652701,1.09809691412963,TRUE,5.31028671916252e-56,1.61098389865729,1.2146290925928,2.00733870472178,FALSE,1.38946174872384e-10,allAffirms,0.59599207775463,0.347861774976096,0.844122380533164,FALSE,1.48075679175588e-05,0.527603082710095,0.0571736164887733,24,2.49232299629129,2.56177061908491,2.65066511191839,0.685945198337198,0.558277973895608,0.913071057181362
7,1,1,0.1,50,0.1,1,20,affirm,50,20,50,25,25,1.15533667741744,1.03928787054119,1.27138548429369,FALSE,8.57424204312924e-85,1.72471097447819,1.40524082085948,2.04418112809689,FALSE,1.25613650622632e-14,omniscient,1.07236044393248,0.829400676024141,1.31532021184083,TRUE,9.22675396376833e-12,1.09233736054328,0.0416595877810403,20,2.59611304885382,2.56177061908491,2.59381598373576,1.09004029542522,1.14411616406007,0.90910689762925
7,1,1,0.1,50,0.1,1,20,affirm,50,20,50,25,25,1.15533667741744,1.03928787054119,1.27138548429369,FALSE,8.57424204312924e-85,1.72471097447819,1.40524082085948,2.04418112809689,FALSE,1.25613650622632e-14,allAffirms,0.779312907176002,0.582724167683222,0.975901646668783,FALSE,2.15111857487795e-10,0.773596573562625,0,25,2.53658398243017,2.56177061908491,2.58735740020431,0.824369991336758,0.860634783656389,0.915939580583826
8,1,1,0.1,50,0.1,1,20,affirm,50,20,48,23,25,0.982073462008862,0.838783104986846,1.12536381903088,TRUE,3.87056161625966e-41,1.52124859125771,1.18876098598114,1.85373619653428,FALSE,4.33504851468856e-12,omniscient,0.884081672464396,0.641753445761765,1.12640989916703,TRUE,2.50373219230397e-09,0.912283516395287,0,18,2.55975580417651,2.56177061908491,2.56411948787712,0.916647200095897,0.90841383062168,0.941186039053353
8,1,1,0.1,50,0.1,1,20,affirm,50,20,48,23,25,0.982073462008862,0.838783104986846,1.12536381903088,TRUE,3.87056161625966e-41,1.52124859125771,1.18876098598114,1.85373619653428,FALSE,4.33504851468856e-12,allAffirms,0.585161527318611,0.393928039194759,0.776395015442464,FALSE,1.56336363188234e-07,0.613909023048062,0,23,2.50729736756191,2.56177061908491,2.5161675267075,0.622779182193645,0.621388503446645,0.935998685027983
9,1,1,0.1,50,0.1,1,20,affirm,50,20,47,24,23,0.963052193667348,0.8481910758152,1.0779133115195,TRUE,1.10473147632515e-60,1.56843908317659,1.25631650836243,1.88056165799075,FALSE,2.82622294976098e-13,omniscient,1.0320463631125,0.786326527457564,1.27776619876744,TRUE,6.38328465055646e-11,1.08302090905326,0,17,2.5870863844824,2.56177061908491,2.45245251292576,0.94838703749663,1.04088028212506,1.00559957544315
9,1,1,0.1,50,0.1,1,20,affirm,50,20,47,24,23,0.963052193667348,0.8481910758152,1.0779133115195,TRUE,1.10473147632515e-60,1.56843908317659,1.25631650836243,1.88056165799075,FALSE,2.82622294976098e-13,allAffirms,0.610222130170233,0.438417172797541,0.782027087542926,FALSE,5.44032402897183e-09,0.660872110967332,0,24,2.51265937753695,2.56177061908491,2.42515076046872,0.573363493899106,0.639760127488711,0.983409357011927
10,1,1,0.1,50,0.1,1,20,affirm,50,20,49,24,25,1.00538727139129,0.888660406513196,1.12211413626939,TRUE,6.15759985452556e-64,1.62155408115944,1.22448237721715,2.01862578510173,FALSE,1.05882495648767e-10,omniscient,0.990091204575937,0.684048161775312,1.29613424737656,TRUE,4.23023341495028e-08,0.914642212363723,0.435329943687582,19,2.5305519960839,2.56177061908491,2.71701824136314,1.10110845764296,0.910807996284396,0.991385967999613
10,1,1,0.1,50,0.1,1,20,affirm,50,20,49,24,25,1.00538727139129,0.888660406513196,1.12211413626939,TRUE,6.15759985452556e-64,1.62155408115944,1.22448237721715,2.01862578510173,FALSE,1.05882495648767e-10,allAffirms,0.64418280113269,0.396670720078117,0.891694882187262,FALSE,3.63048728824129e-06,0.54095171544459,0,24,2.49412281057187,2.56177061908491,2.69696360829941,0.743792513172128,0.568818395009829,0.985196239961107
11,1,1,0.1,50,0.1,1,20,affirm,50,20,48,21,27,0.918816468199404,0.78950474961723,1.04812818678158,TRUE,4.37854272419565e-44,1.26633476680621,0.883021113585746,1.64964842002667,TRUE,2.81629813726103e-08,omniscient,0.48197557858587,0.241965638338821,0.721985518832919,FALSE,0.000196483624809141,0.469214458116608,0,18,2.48659815703071,2.56177061908491,2.59779168780536,0.580407988891262,0.448839357360621,0.902249376600384
11,1,1,0.1,50,0.1,1,20,affirm,50,20,48,21,27,0.918816468199404,0.78950474961723,1.04812818678158,TRUE,4.37854272419565e-44,1.26633476680621,0.883021113585746,1.64964842002667,TRUE,2.81629813726103e-08,allAffirms,0.256424610711765,0.0516581192510311,0.461191102172498,FALSE,0.0152195111468578,0.262793980322327,0,21,2.45653296704359,2.56177061908491,2.51793832660795,0.32419933988669,0.272175046020305,0.891399061465943
12,1,1,0.1,50,0.1,1,20,affirm,50,20,49,23,26,0.903628582830801,0.768098162378463,1.03915900328314,TRUE,5.03234057685165e-39,1.55762666641508,1.21678977369533,1.89846355913483,FALSE,3.75024732376548e-12,omniscient,0.872879633988235,0.626878829801448,1.11888043817502,TRUE,4.57849553306362e-09,0.892609059884276,0,19,2.56115415183519,2.56177061908491,2.55936952964871,0.890824437697791,0.891761318987624,0.883344119224516
12,1,1,0.1,50,0.1,1,20,affirm,50,20,49,23,26,0.903628582830801,0.768098162378463,1.03915900328314,TRUE,5.03234057685165e-39,1.55762666641508,1.21678977369533,1.89846355913483,FALSE,3.75024732376548e-12,allAffirms,0.62655370411074,0.437155806884327,0.815951601337152,FALSE,2.51855469145682e-08,0.611197798558432,0,23,2.50900948920432,2.56177061908491,2.58508538496728,0.687273694321383,0.612457568411802,0.895644153670152
13,1,1,0.1,50,0.1,1,20,affirm,50,20,50,25,25,1.03596480491811,0.89978630520043,1.17214330463578,TRUE,2.82747122957522e-50,1.65130643369957,1.35118943780473,1.95142342959442,FALSE,6.45244383326351e-15,omniscient,1.01743142943028,0.771960788128915,1.26290207073165,TRUE,6.01891619810042e-11,1.13078640148762,0.046751127579151,20,2.60381183156818,2.56177061908491,2.35529901449369,0.882273584413127,1.16015839881796,0.909474471501844
13,1,1,0.1,50,0.1,1,20,affirm,50,20,50,25,25,1.03596480491811,0.89978630520043,1.17214330463578,TRUE,2.82747122957522e-50,1.65130643369957,1.35118943780473,1.95142342959442,FALSE,6.45244383326351e-15,allAffirms,0.750280347988262,0.559704353630638,0.940856342345887,FALSE,2.60935564821988e-10,0.813587693837887,0,25,2.54238761400684,2.56177061908491,2.46969194866962,0.740892028500671,0.806737341506883,0.941365671381943
14,1,1,0.1,50,0.1,1,20,affirm,50,20,50,27,23,1.12576372884875,0.974637843086296,1.27688961461121,TRUE,2.8034341270166e-48,1.74578373779303,1.40169271055659,2.08987476502948,FALSE,1.05340421594197e-13,omniscient,1.19477109271707,0.910635618905344,1.4789065665288,TRUE,3.94870175293759e-11,1.20588622911728,0.384094100194422,20,2.58085157861927,2.56177061908491,2.58417919591434,1.20921384641235,1.23000723102206,0.963590241338043
14,1,1,0.1,50,0.1,1,20,affirm,50,20,50,27,23,1.12576372884875,0.974637843086296,1.27688961461121,TRUE,2.8034341270166e-48,1.74578373779303,1.40169271055659,2.08987476502948,FALSE,1.05340421594197e-13,allAffirms,0.799553967819546,0.595428396235017,1.00367953940407,TRUE,3.00544180425303e-10,0.728272103178025,0,27,2.52419854663053,2.56177061908491,2.68194382656123,0.886017383108722,0.703100762251973,0.978445318666723
15,1,1,0.1,50,0.1,1,20,affirm,50,20,48,24,24,0.974289779972905,0.840812036227377,1.10776752371843,TRUE,1.99862665060323e-46,1.53030732729521,1.20434237266466,1.85627228192576,FALSE,1.95953788841358e-12,omniscient,0.937703776241895,0.698573399096799,1.17683415338699,TRUE,3.7365581217554e-10,0.959517454479783,0,18,2.5666995992007,2.56177061908491,2.51644368804511,0.909261543324187,0.915032052352547,0.984243645656415
15,1,1,0.1,50,0.1,1,20,affirm,50,20,48,24,24,0.974289779972905,0.840812036227377,1.10776752371843,TRUE,1.99862665060323e-46,1.53030732729521,1.20434237266466,1.85627228192576,FALSE,1.95953788841358e-12,allAffirms,0.578487361506769,0.401030074151907,0.755944648861631,FALSE,3.83251670344742e-08,0.604631276208476,0,24,2.50530669895589,2.56177061908491,2.46419572984916,0.563520307101742,0.566927101625357,0.958289386547776
16,1,1,0.1,50,0.1,1,20,affirm,50,20,50,26,24,1.08147884544886,0.962017637998075,1.20094005289965,TRUE,1.93508269296803e-70,1.71949406740989,1.33843825949458,2.1005498753252,FALSE,4.66812356205351e-12,omniscient,1.17150028044691,0.848590972422203,1.49440958847162,TRUE,2.35529612939899e-09,1.16055475584684,0.781032625396396,20,2.54953754292887,2.56177061908491,2.58268396887235,1.19370118179032,1.14132102627859,1.00666575758826
16,1,1,0.1,50,0.1,1,20,affirm,50,20,50,26,24,1.08147884544886,0.962017637998075,1.20094005289965,TRUE,1.93508269296803e-70,1.71949406740989,1.33843825949458,2.1005498753252,FALSE,4.66812356205351e-12,allAffirms,0.770096902558929,0.525169972693688,1.01502383242417,TRUE,7.54288461027929e-08,0.693524757265732,0,26,2.51839130771995,2.56177061908491,2.70133537363582,0.876468823181607,0.652441268803052,0.990417970335419
17,1,1,0.1,50,0.1,1,20,affirm,50,20,48,24,24,0.957359927517645,0.8402322485233,1.07448760651199,TRUE,9.25795651121921e-58,1.49801274795884,1.1949423299656,1.80108316595207,FALSE,3.84269756629808e-13,omniscient,0.871975887456073,0.631248249097791,1.11270352581435,TRUE,3.0042490024946e-09,0.983162101164578,0,18,2.57316201257065,2.56177061908491,2.35316217722715,0.763162265821079,1.03045174631292,0.966420192459867
17,1,1,0.1,50,0.1,1,20,affirm,50,20,48,24,24,0.957359927517645,0.8402322485233,1.07448760651199,TRUE,9.25795651121921e-58,1.49801274795884,1.1949423299656,1.80108316595207,FALSE,3.84269756629808e-13,allAffirms,0.544942422809408,0.358890770479681,0.730994075139135,FALSE,3.91527870491511e-07,0.654758851886738,0,24,2.51245952433055,2.56177061908491,2.3719955899142,0.514294917470397,0.680940725897309,0.990889449582094
18,1,1,0.1,50,0.1,1,20,affirm,50,20,49,26,23,0.934205207952825,0.800349109847845,1.06806130605781,TRUE,1.35669358106903e-42,1.69707081888955,1.39692296485455,1.99721867292456,FALSE,3.22698721009879e-15,omniscient,1.15407807724074,0.895633099340947,1.41252305514054,TRUE,7.62933767970644e-12,1.24356243558934,0.311024168040291,19,2.60095363035818,2.56177061908491,2.37452872059894,1.01713752583011,1.20800525453465,0.883113895290491
18,1,1,0.1,50,0.1,1,20,affirm,50,20,49,26,23,0.934205207952825,0.800349109847845,1.06806130605781,TRUE,1.35669358106903e-42,1.69707081888955,1.39692296485455,1.99721867292456,FALSE,3.22698721009879e-15,allAffirms,0.713071632474543,0.539237665532701,0.886905599416385,FALSE,9.3258736703811e-11,0.757007893788965,0,26,2.53637029217143,2.56177061908491,2.45917293941017,0.679810541027713,0.757291604467607,0.873348493915643
19,1,1,0.1,50,0.1,1,20,affirm,50,20,49,21,28,1.03623025533956,0.925675593345011,1.14678491733411,TRUE,2.25205045243584e-75,1.21796393226168,0.834299563703642,1.60162830081972,TRUE,6.50415820207174e-08,omniscient,0.384772800984558,0.122675014683981,0.646870587285134,FALSE,0.0048772810470767,0.425759507826988,0.245596222903941,19,2.47267965020057,2.56177061908491,2.40834666074123,0.361426518367652,0.457839533200549,0.899222174656187
19,1,1,0.1,50,0.1,1,20,affirm,50,20,49,21,28,1.03623025533956,0.925675593345011,1.14678491733411,TRUE,2.25205045243584e-75,1.21796393226168,0.834299563703642,1.60162830081972,TRUE,6.50415820207174e-08,allAffirms,0.213654498773592,-0.0136514081025025,0.440960405649686,FALSE,0.0648208611096823,0.243456342927157,0,21,2.4535231439198,2.56177061908491,2.42452001548777,0.21445321449513,0.306387579459166,0.892694541088844
20,1,1,0.1,50,0.1,1,20,affirm,50,20,49,26,23,1.01217729707947,0.892787933030778,1.13156666112817,TRUE,5.29512477969079e-62,1.73260194766211,1.40149611426697,2.06370778105726,FALSE,4.67537965371498e-14,omniscient,1.17826860429349,0.922011490503289,1.4345257180837,TRUE,3.1033826846237e-12,1.15743788130459,0.0942245221938519,19,2.59183362922758,2.56177061908491,2.65558055661812,1.22118480869513,1.1843786544812,1.01560707832418
20,1,1,0.1,50,0.1,1,20,affirm,50,20,49,26,23,1.01217729707947,0.892787933030778,1.13156666112817,TRUE,5.29512477969079e-62,1.73260194766211,1.40149611426697,2.06370778105726,FALSE,4.67537965371498e-14,allAffirms,0.756299375283701,0.574159716790079,0.938439033777324,FALSE,6.57679266273484e-11,0.700969461249625,0,26,2.51881682986325,2.56177061908491,2.63558929332382,0.817741924710192,0.759220373207003,0.991703718608197
21,1,1,0.1,50,0.1,1,20,affirm,50,20,49,21,28,0.989396262830365,0.860025407486024,1.11876711817471,TRUE,8.62326385949309e-51,1.33177711096876,0.951165833908462,1.71238838802905,TRUE,6.49168039658219e-09,omniscient,0.538868049882029,0.297626300407059,0.780109799357,FALSE,4.44818487151102e-05,0.498178050226673,0,19,2.49015639514316,2.56177061908491,2.59032509760221,0.598346752685727,0.52988489021441,0.921060156039819
21,1,1,0.1,50,0.1,1,20,affirm,50,20,49,21,28,0.989396262830365,0.860025407486024,1.11876711817471,TRUE,8.62326385949309e-51,1.33177711096876,0.951165833908462,1.71238838802905,TRUE,6.49168039658219e-09,allAffirms,0.394784230056847,0.180257057209199,0.609311402904494,FALSE,0.000554613433909076,0.353506468051315,0,21,2.46872758539927,2.56177061908491,2.55662169020142,0.441400572853467,0.407988145237307,0.913528377752067
22,1,1,0.1,50,0.1,1,20,affirm,50,20,50,24,26,1.03560885066216,0.91071179918717,1.16050590213716,TRUE,2.18204289412546e-59,1.53927267661277,1.22130274975638,1.85724260346916,FALSE,4.98417762774898e-13,omniscient,0.891513150030545,0.629001341130768,1.15402495893032,TRUE,1.23985745917866e-08,0.99676178439809,0.172734381387564,20,2.56413198187735,2.56177061908491,2.31571055033072,0.748340352851451,0.985416050820309,0.900033570170044
22,1,1,0.1,50,0.1,1,20,affirm,50,20,50,24,26,1.03560885066216,0.91071179918717,1.16050590213716,TRUE,2.18204289412546e-59,1.53927267661277,1.22130274975638,1.85724260346916,FALSE,4.98417762774898e-13,allAffirms,0.651745311650844,0.44285809926782,0.860632524033868,FALSE,8.96327104498941e-08,0.716729872108584,0,24,2.5255299320273,2.56177061908491,2.39883883451232,0.590038774593603,0.70402155780492,0.922012941042315
23,1,1,0.1,50,0.1,1,20,affirm,50,20,50,22,28,1.05687826417888,0.912130627178842,1.20162590117891,TRUE,1.8755335184253e-46,1.54546404729992,1.16596223483119,1.92496585976865,FALSE,1.00207731448222e-10,omniscient,0.848760405117944,0.560690360006201,1.13683045022969,TRUE,3.09728409088489e-07,0.809764149917701,0.507144549825157,20,2.51535494831368,2.56177061908491,2.60423363933224,0.898642840936268,0.747623642984289,0.931721767700436
23,1,1,0.1,50,0.1,1,20,affirm,50,20,50,22,28,1.05687826417888,0.912130627178842,1.20162590117891,TRUE,1.8755335184253e-46,1.54546404729992,1.16596223483119,1.92496585976865,FALSE,1.00207731448222e-10,allAffirms,0.658400737452682,0.421097891662757,0.895703583242607,FALSE,1.04727235373468e-06,0.591813184213387,0,22,2.50562467556685,2.56177061908491,2.65033889497349,0.736527403620026,0.578783085241312,0.912524482277202
24,1,1,0.1,50,0.1,1,20,affirm,50,20,49,27,22,0.959806030291207,0.838516505453785,1.08109555512863,TRUE,2.97461878969344e-54,1.75720589335082,1.44022987894243,2.07418190775921,FALSE,6.44638204060115e-15,omniscient,1.27231628567765,0.988951437767562,1.55568113358775,TRUE,6.45421109043743e-12,1.35616036079067,0.506714915395676,19,2.59524391897487,2.56177061908491,2.4011496597113,1.1620661015271,1.36703329568834,0.991747791289691
24,1,1,0.1,50,0.1,1,20,affirm,50,20,49,27,22,0.959806030291207,0.838516505453785,1.08109555512863,TRUE,2.97461878969344e-54,1.75720589335082,1.44022987894243,2.07418190775921,FALSE,6.44638204060115e-15,allAffirms,0.760132895088997,0.593810411056289,0.926455379121706,FALSE,3.74442985687472e-12,0.717107963359969,0,27,2.52118302518462,2.56177061908491,2.59209987208418,0.78802481025953,0.756642993585997,0.998115903657484
25,1,1,0.1,50,0.1,1,20,affirm,50,20,50,24,26,1.01305282837155,0.878694506760555,1.14741114998255,TRUE,2.03113159471668e-49,1.58475193144316,1.23373440168823,1.93576946119809,FALSE,4.59512050111652e-12,omniscient,0.848908244631075,0.60028803722834,1.09752845203381,TRUE,1.08667504075722e-08,0.845147287805824,0,20,2.54979309431023,2.56177061908491,2.58037204007849,0.875726233574088,0.827436142606376,0.907633454749058
25,1,1,0.1,50,0.1,1,20,affirm,50,20,50,24,26,1.01305282837155,0.878694506760555,1.14741114998255,TRUE,2.03113159471668e-49,1.58475193144316,1.23373440168823,1.93576946119809,FALSE,4.59512050111652e-12,allAffirms,0.595188807280719,0.403196956231015,0.787180658330423,FALSE,1.03425406082575e-07,0.550600478330778,0,24,2.49740038761565,2.56177061908491,2.60726113619829,0.660461226913415,0.532932992730853,0.934169329940094
26,1,1,0.1,50,0.1,1,20,affirm,50,20,49,24,25,1.02218692681869,0.890268740249749,1.15410511338764,TRUE,4.30805851093607e-52,1.69031755355562,1.34720145451454,2.03343365259669,FALSE,3.45728691592427e-13,omniscient,1.08353586693961,0.81385050108403,1.35322123279519,TRUE,1.67753269860457e-10,1.0802016046833,0.234192587946435,19,2.57213531195198,2.56177061908491,2.61286360851557,1.12092990124689,1.06918519042144,0.943505518526798
26,1,1,0.1,50,0.1,1,20,affirm,50,20,49,24,25,1.02218692681869,0.890268740249749,1.15410511338764,TRUE,4.30805851093607e-52,1.69031755355562,1.34720145451454,2.03343365259669,FALSE,3.45728691592427e-13,allAffirms,0.737042678918396,0.553377337804516,0.920708020032276,FALSE,1.73486305334523e-10,0.657639996876829,0,24,2.51457740572017,2.56177061908491,2.68602024253812,0.829082833694775,0.69021913814096,0.943356418946522
27,1,1,0.1,50,0.1,1,20,affirm,50,20,50,21,29,0.972682044155148,0.848235985182589,1.09712810312771,TRUE,5.68594715077455e-53,1.50706944014542,1.21568951180277,1.79844936848808,FALSE,5.49663762570767e-14,omniscient,0.828115818688947,0.647958890054006,1.00827274732389,TRUE,2.61918716374463e-12,0.854138409635286,0,20,2.54477285943738,2.56177061908491,2.5132262798923,0.822591830090198,0.875718407179881,1.00808552734672
27,1,1,0.1,50,0.1,1,20,affirm,50,20,50,21,29,0.972682044155148,0.848235985182589,1.09712810312771,TRUE,5.68594715077455e-53,1.50706944014542,1.21568951180277,1.79844936848808,FALSE,5.49663762570767e-14,allAffirms,0.779338628677712,0.604873866376995,0.953803390978429,FALSE,6.3838972988843e-12,0.812912239749188,0,21,2.53759298143222,2.56177061908491,2.48994590774542,0.765265166062382,0.836110818985813,1.00511086990316
28,1,1,0.1,50,0.1,1,20,affirm,50,20,50,28,22,1.05496075262257,0.932837545909847,1.17708395933529,TRUE,2.65194908692054e-64,1.84856940669368,1.50974154674283,2.18739726664452,FALSE,8.69275268862459e-15,omniscient,1.32664734776911,1.03887207352649,1.61442262201173,FALSE,2.39009193771543e-12,1.32452266055677,0.543562141034967,20,2.59289379181142,2.56177061908491,2.57968655682449,1.31131542556984,1.31336698139137,0.908371099256948
28,1,1,0.1,50,0.1,1,20,affirm,50,20,50,28,22,1.05496075262257,0.932837545909847,1.17708395933529,TRUE,2.65194908692054e-64,1.84856940669368,1.50974154674283,2.18739726664452,FALSE,8.69275268862459e-15,allAffirms,0.822865549159384,0.629270812259959,1.01646028605881,TRUE,2.87213002922032e-11,0.73099469064843,0,28,2.52713701751994,2.56177061908491,2.68043101280487,0.884288685933366,0.724666919077022,0.93292192220939
29,1,1,0.1,50,0.1,1,20,affirm,50,20,50,26,24,1.09521536322006,0.97867382000257,1.21175690643755,TRUE,9.24381789205814e-76,1.84992063906094,1.47777089189945,2.22207038622243,FALSE,2.08524039683009e-13,omniscient,1.28651110510328,0.986917945121453,1.58610426508512,TRUE,2.1167397872176e-11,1.19368213373579,0.560575158122333,20,2.56930704086489,2.56177061908491,2.84216104317003,1.46653613604093,1.18697675714264,0.936365587393411
29,1,1,0.1,50,0.1,1,20,affirm,50,20,50,26,24,1.09521536322006,0.97867382000257,1.21175690643755,TRUE,9.24381789205814e-76,1.84992063906094,1.47777089189945,2.22207038622243,FALSE,2.08524039683009e-13,allAffirms,0.849415994168424,0.643583658050857,1.05524833028599,TRUE,6.8341658131011e-11,0.654719701648429,0,26,2.51501714976794,2.56177061908491,2.9094239362384,1.04912648811889,0.700312551478386,0.929600510382247
30,1,1,0.1,50,0.1,1,20,affirm,50,20,49,28,21,1.06357155001975,0.936710109463225,1.19043299057628,TRUE,1.13245215256899e-60,1.60845068133239,1.23913485463468,1.97776650803011,FALSE,1.6215845048422e-11,omniscient,1.02042655060928,0.728396846741802,1.31245625447676,TRUE,6.7161843426632e-09,0.994826078903634,0.484376325249966,19,2.54105303429748,2.56177061908491,2.595763946039,1.04953699064516,0.954184938526567,0.965323698150852
30,1,1,0.1,50,0.1,1,20,affirm,50,20,49,28,21,1.06357155001975,0.936710109463225,1.19043299057628,TRUE,1.13245215256899e-60,1.60845068133239,1.23913485463468,1.97776650803011,FALSE,1.6215845048422e-11,allAffirms,0.392802339049293,0.160411570924561,0.625193107174024,FALSE,0.00137121141956341,0.436703292711251,0.170680423051369,28,2.47559502240628,2.56177061908491,2.44684740400734,0.407955674312312,0.449206467539648,0.923555680343381
